id,name,description,how_to_earn,category,type,rarity,stat_key,threshold,threshold_type,requires_verification,icon,icon_url,color_primary,color_secondary,color_glow,banner_gradient,sport,is_active,display_order,created_at,frame_url,glow_url,unlock_effect_url,xp_reward,target_role,min_level,stacks_into,flavor_text,cadence,badge_image_url,chain_id,chain_position,tier,tier0_image_url,engagement_category
809a5836-fef6-4f6a-92cb-b1be395475f6,Untouchable,5 aces in a single game,Serve 5 aces in one game,Offensive,stat_single_game,epic,aces,5,game,false,⚡,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_untouchable_epic.png,,,,,volleyball,true,6,2026-02-25T23:39:08.977882+00:00,,,,200,player,1,,,lifetime,,,0,1,,stat
a8fab567-84e4-4fb8-9d8e-0242e23e4244,First Blood,Your journey begins here,Record your first kill,Offensive,stat_cumulative,common,total_kills,1,season,false,⚔️,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-blood_common.png,,,,,volleyball,true,1,2026-02-25T23:39:08.977882+00:00,,,,25,player,1,Kill Streak I,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_first-blood_common.png,1,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/tier0/player_first-blood-chain_tier0.png,stat
7627ba36-a6cf-460c-998d-1159bcc03912,Most Valued,Receive 50 shoutouts,Get recognized by 50 shoutouts,Community,shoutout_received,epic,shoutouts_received,50,lifetime,false,💎,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_most-valued_epic.png,,,,,,true,45,2026-02-25T23:39:08.977882+00:00,,,,200,all,1,,,lifetime,,,0,1,,community
83bd434d-3274-487c-a73f-96ca3e110fc0,Never Miss,Perfect attendance 2 seasons in a row,consecutive_perfect_seasons,Heart,attendance,legendary,,1,season,false,✨,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_never-miss_legendary.png,,,,,volleyball,true,31,2026-02-25T23:39:08.977882+00:00,,,,500,player,15,,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/badges/volleyball_consecutive_perfect_seasons_legendary.png,13,2,5,,milestone
4eefa96f-b0a1-4c2f-ae80-70797d91fffb,Fan Favorite,Receive 10 shoutouts,Get recognized by 10 shoutouts,Community,shoutout_received,uncommon,shoutouts_received,10,lifetime,false,⭐,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_fan-favorite_uncommon.png,,,,,,true,43,2026-02-25T23:39:08.977882+00:00,,,,50,all,1,,,lifetime,,,0,1,,community
dbee21ba-d546-4861-8e60-540d06f087a1,Community Builder,Give 25 shoutouts,Send 25 shoutouts to teammates,Community,shoutout_given,rare,shoutouts_given,25,lifetime,false,🏗️,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/universal/universal_community-builder_rare.png,,,,,,true,42,2026-02-25T23:39:08.977882+00:00,,,,100,all,1,,,lifetime,,,0,1,,community
e971964d-44e9-40c7-b698-c993cdeb679a,Streak Machine,20 consecutive practices attended,Show up to 20 practices in a row,Heart,attendance,epic,,20,streak,false,🔥,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/player/player_streak-machine_rare.png,,,,,volleyball,true,32,2026-02-25T23:39:08.977882+00:00,,,,200,player,1,,,lifetime,,,0,1,,milestone
50de117d-e910-4913-ad9c-38e661a6637d,Multi-Team Coach,Coach 2+ teams same season,Double duty,Career,stat_cumulative,uncommon,teams_coached,3,lifetime,false,🏫,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_multi-team-coach_uncommon.png,,,,,,true,102,2026-02-26T00:27:18.078278+00:00,,,,50,coach,3,Triple Threat Coach,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_multi-team-coach_uncommon.png,45,1,2,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/tier0/coach_multi-team-coach-chain_tier0.png,milestone
75a79fff-b476-44ed-82dc-a9e5ad9ffa2a,Paid in Full,Pay full season fee at registration,No installments needed,Financial,stat_cumulative,uncommon,full_payments,1,lifetime,false,💎,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_paid-in-full_uncommon.png,,,,,,true,222,2026-02-26T00:27:18.078278+00:00,,,,50,parent,3,,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_paid-in-full_uncommon.png,0,0,2,,community
61c53148-7a53-49d7-bf9f-0eeb7a8c8f6e,Stat Tracker,Enter stats for your first game,Submit game stats for any game,Development,stat_cumulative,common,games_with_stats,1,season,false,📝,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_stat-tracker_common.png,,,,,volleyball,true,120,2026-02-26T00:27:18.078278+00:00,,,,25,coach,1,,,lifetime,,,0,1,,coach
94a88164-54cb-45ab-adc2-1e37550ad700,Win Streak II,5 in a row,Win 5 consecutive games,Winning,stat_cumulative,uncommon,win_streak,5,season,false,🔥,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_win-streak-ii_uncommon.png,,,,,volleyball,true,114,2026-02-26T00:27:18.078278+00:00,,,,50,coach,3,Win Streak III,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_win-streak-ii_uncommon.png,31,2,2,,stat
c46766c3-7e8e-41f0-90fa-b90e012d1bcf,Team Cheerleader,React to 5 team wall posts,Like or react to 5 posts on the team wall,Engagement,stat_cumulative,common,post_reactions,5,lifetime,false,👏,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_team-cheerleader_uncommon.png,,,,,,true,230,2026-02-26T00:27:18.078278+00:00,,,,25,parent,1,,,lifetime,,,0,1,,community
1eb3a6f9-f791-4732-81c1-9d2fef743607,Photo Contributor,Upload 10 photos to the team gallery,Share 10 photos in the team gallery,Engagement,stat_cumulative,uncommon,photos_uploaded,10,lifetime,false,📸,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_photo-contributor_common.png,,,,,,true,232,2026-02-26T00:27:18.078278+00:00,,,,50,parent,1,,,lifetime,,,0,1,,community
60cce403-53b0-4e46-9522-bae3695dca94,Wall of Fame,Create 10 team wall posts,Post 10 messages on the team wall,Engagement,stat_cumulative,uncommon,posts_created,10,lifetime,false,📝,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_wall-of-fame_rare.png,,,,,,true,231,2026-02-26T00:27:18.078278+00:00,,,,50,parent,1,,,lifetime,,,0,1,,community
0ece96b0-a8e2-4238-bab0-6d672a7674b9,First Whistle,Every legend starts somewhere,Complete your first game as coach,Coaching,stat_cumulative,common,games_completed,1,season,false,🏐,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-whistle_common.png,,,,,volleyball,true,110,2026-02-26T00:27:18.078278+00:00,,,,25,coach,1,10 Games Coached,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-whistle_common.png,26,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/tier0/coach_first-whistle-chain_tier0.png,milestone
844da495-43b0-47cd-add8-d631d706a72c,10 Games Coached,Getting your reps,Complete 10 games,Coaching,stat_cumulative,common,games_completed,10,season,false,📊,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_10-games-coached_common.png,,,,,volleyball,true,111,2026-02-26T00:27:18.078278+00:00,,,,25,coach,1,25 Games Coached,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_10-games-coached_common.png,26,2,1,,milestone
5ef44c6f-9d2e-4ba8-a32d-637eb1602af0,25 Games Coached,Seasoned coach,Complete 25 games,Coaching,stat_cumulative,uncommon,games_completed,25,season,false,⚙️,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_25-games-coached_uncommon.png,,,,,volleyball,true,112,2026-02-26T00:27:18.078278+00:00,,,,50,coach,3,50 Games Coached,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_25-games-coached_uncommon.png,26,3,2,,milestone
3fd9ee79-ffa5-4400-a14c-fb8ea2776516,100 Games Coached,Coaching legend,Complete 100 career games,Coaching,stat_cumulative,epic,career_games,100,lifetime,false,💯,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_100-games-coached_epic.png,,,,,volleyball,true,113,2026-02-26T00:27:18.078278+00:00,,,,200,coach,10,200 Games Coached,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_100-games-coached_epic.png,26,5,4,,milestone
c3826e7e-94a4-4604-9cb2-258b76a8e7aa,First Roster,Assign your first player to a team,Add a player to any team roster,Team Builder,stat_cumulative,common,roster_assignments,1,lifetime,false,📋,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_first-roster_common.png,,,,,,true,100,2026-02-26T00:27:18.078278+00:00,,,,25,coach,1,,,lifetime,,,0,1,,milestone
bcd4d3d7-5a82-438a-9958-9eec24f9bea9,Dominant Season,Win 80%+ of games in a season,Maintain 80%+ win rate for the season,Game Day,stat_cumulative,epic,season_win_pct,80,season,false,👑,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_dominant-season_rare.png,,,,,volleyball,true,115,2026-02-26T00:27:18.078278+00:00,,,,200,coach,1,,,lifetime,,,0,1,,milestone
3ca2a66e-a2b3-43ba-a4d2-15e986dd0b88,Roster Builder II,Full house,Have 12+ players on a team,Management,stat_cumulative,uncommon,roster_size,12,lifetime,false,👥,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_roster-builder-ii_uncommon.png,,,,,,true,101,2026-02-26T00:27:18.078278+00:00,,,,50,coach,3,Roster Builder III,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_roster-builder-ii_uncommon.png,27,2,2,,milestone
ede1fd07-a48f-4d67-9e39-31dd4a327a99,Super Fan,"RSVP ""Going"" to your first event",Mark yourself as attending any event,Team Spirit,stat_cumulative,common,rsvps_going,1,lifetime,false,🎉,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_super-fan_common.png,,,,,,true,200,2026-02-26T00:27:18.078278+00:00,,,,25,parent,1,,,lifetime,,,0,1,,milestone
596a3653-20d8-4b59-a772-11f974f8c58a,Stat Keeper II,The numbers don't lie,Enter stats for 10 games,Management,stat_cumulative,uncommon,games_with_stats,10,season,false,📈,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_stat-keeper-ii_uncommon.png,,,,,volleyball,true,121,2026-02-26T00:27:18.078278+00:00,,,,50,coach,3,Stat Keeper III,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_stat-keeper-ii_uncommon.png,28,2,2,,milestone
d5b812f5-25c5-44cb-b65d-e8fc8c429305,Multi-Team Parent,Have children on 2+ teams,Bleacher time doubled,Loyalty,stat_cumulative,uncommon,children_teams,2,lifetime,false,⚽,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_multi-team-parent_uncommon.png,,,,,,true,233,2026-02-26T00:27:18.078278+00:00,,,,50,parent,3,,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_multi-team-parent_uncommon.png,0,0,2,,milestone
4967085a-f3e2-4fd4-ba9e-634e1b1a2b83,Helping Hand,Your first volunteer signup,Every bit counts,Volunteer,stat_cumulative,common,volunteer_signups,1,lifetime,false,🤝,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_helping-hand_common.png,,,,,,true,210,2026-02-26T00:27:18.078278+00:00,,,,25,parent,1,Super Volunteer I,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/badges/universal_volunteer_signups_common.png,59,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/tier0/parent_helping-hand-chain_tier0.png,community
ddfa8311-0bb6-4479-a094-768ce2c7ba29,Super Volunteer II,Volunteer 5 times,The coach's backup,Volunteer,stat_cumulative,uncommon,volunteer_signups,5,lifetime,false,🙌,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_super-volunteer-ii_uncommon.png,,,,,,true,211,2026-02-26T00:27:18.078278+00:00,,,,50,parent,3,Super Volunteer III,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/badges/universal_volunteer_signups_uncommon.png,59,3,2,,community
bbd627b4-1e73-46a6-9047-556aca008781,3 Seasons Complete,Complete 3 seasons,Established org,Career,stat_cumulative,uncommon,seasons_completed,3,lifetime,false,🔄,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_3-seasons-complete_uncommon.png,,,,,,true,303,2026-02-26T00:27:18.078278+00:00,,,,50,admin,3,5 Seasons Complete,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_3-seasons-complete_uncommon.png,89,1,2,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_3-seasons-complete-chain_tier0.png,milestone
9c994219-cdf2-44f3-9e33-28b717302e06,Communicator I,Send 10 blasts,Keeping families informed,Communication,stat_cumulative,common,blasts_sent,10,lifetime,false,📡,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_communicator-i_common.png,,,,,,true,311,2026-02-26T00:27:18.078278+00:00,,,,25,admin,1,Communicator II,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_communicator-i_common.png,84,2,1,,community
2b7b3c33-8020-4e46-b351-73e6b0b144ac,Revenue: $5K,"Collect $5,000 in a season",Real business,Financial,stat_cumulative,uncommon,season_revenue,5000,season,false,💵,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_revenue-5k_uncommon.png,,,,,,true,304,2026-02-26T00:27:18.078278+00:00,,,,50,admin,3,Revenue: $10K,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_revenue-5k_uncommon.png,82,3,2,,community
6b3fec19-de84-401f-99f7-92bd19b76e0f,Registration Machine III,Process 50 registrations,Human assembly line,Operations,stat_cumulative,rare,registrations_processed,50,lifetime,false,📋,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_registration-machine-iii_rare.png,,,,,,true,312,2026-02-26T00:27:18.078278+00:00,,,,100,admin,6,Registration Machine IV,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_registration-machine-iii_rare.png,79,3,3,,milestone
8dcd68af-de56-43e3-a530-8cf784ae654a,First 100,100 registered players,Triple digits,Growth,stat_cumulative,rare,total_players,100,lifetime,false,🚀,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-100_rare.png,,,,,,true,302,2026-02-26T00:27:18.078278+00:00,,,,100,admin,6,200 Players,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-100_rare.png,78,4,3,,milestone
3504c76f-8653-4dda-aa6b-f15ea9916001,First 50,50 registered players,Real momentum,Growth,stat_cumulative,uncommon,total_players,50,lifetime,false,🏢,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-50_uncommon.png,,,,,,true,301,2026-02-26T00:27:18.078278+00:00,,,,50,admin,3,First 100,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_first-50_uncommon.png,78,3,2,,milestone
2d78faf0-17e2-4e63-be9e-9e74615a1ab1,Challenge Creator I,Your first challenge,Create your first challenge,Engagement,stat_cumulative,common,challenges_created,1,lifetime,false,🎯,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_challenge-creator-i_common.png,,,,,,true,130,2026-02-26T00:27:18.078278+00:00,,,,25,coach,1,Challenge Creator II,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_challenge-creator-i_common.png,34,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/tier0/coach_challenge-creator-i-chain_tier0.png,community
ab1ba0dc-de7f-4914-99ad-8b4b51c2ced4,Challenge Creator II,Keeping them motivated,Create 5 challenges,Engagement,stat_cumulative,common,challenges_created,5,lifetime,false,🏋️,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_challenge-creator-ii_common.png,,,,,,true,131,2026-02-26T00:27:18.078278+00:00,,,,25,coach,1,Challenge Creator III,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/coach/coach_challenge-creator-ii_common.png,34,2,1,,community
ce61ca7c-e01c-4220-9aa3-f935e1fef0a4,5 Teams,Create 5 teams,Growing org,Setup,stat_cumulative,common,teams_created,5,lifetime,false,🏗️,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_5-teams_common.png,,,,,,true,310,2026-02-26T00:27:18.078278+00:00,,,,25,admin,1,10 Teams,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_5-teams_common.png,75,2,1,,milestone
6da0d2de-152a-48b4-a6a0-508bd16387c7,Launch Day,It all starts here,Create your first season,Growth,stat_cumulative,common,seasons_created,1,lifetime,false,📅,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_launch-day_common.png,,,,,,true,300,2026-02-26T00:27:18.078278+00:00,,,,25,admin,1,Second Season,,Lifetime,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/admin_launch-day_common.png,74,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/admin/tier0/admin_launch-day-chain_tier0.png,milestone
63a426b5-8a30-430b-b4a7-b1bfe230ef8f,Super Volunteer III,Volunteer 10 times,MVP of the parent section,Volunteer,stat_cumulative,rare,volunteer_signups,10,season,false,🏆,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_super-volunteer-iii_rare.png,,,,,,true,212,2026-02-26T00:27:18.078278+00:00,,,,100,parent,6,Volunteer Legend,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_super-volunteer-iii_rare.png,59,4,3,,community
fb68dfee-eae1-4e2a-a488-2bc12edba50e,Always Current,Zero overdue balance all season,Never in the red,Financial,stat_cumulative,rare,seasons_current,1,season,false,✅,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_always-current_rare.png,,,,,,true,221,2026-02-26T00:27:18.078278+00:00,,,,100,parent,6,Financially Elite,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_always-current_rare.png,58,1,3,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/tier0/parent_always-current-chain_tier0.png,community
b7b5ff65-946e-437c-b6eb-d9e91910f5b8,On Time Payer I,Pay before due date,Good standing,Financial,stat_cumulative,common,on_time_payments,1,lifetime,false,💰,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_on-time-payer-i_common.png,,,,,,true,220,2026-02-26T00:27:18.078278+00:00,,,,25,parent,1,On Time Payer II,,Season,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/parent_on-time-payer-i_common.png,57,1,1,https://uqpjvbiuokwpldjvxiby.supabase.co/storage/v1/object/public/badges/parent/tier0/parent_on-time-payer-i-chain_tier0.png,community
